"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지평균농도","오염범례"
"2024-02-27","11:16","경북","구미시","형곡중앙로","경상북도 구미시 형곡동 229도","경상북도 구미시 형곡동 228도","6","66","7","매우좋음"
"2024-02-27","11:24","경북","구미시","신시로","경상북도 구미시 형곡동 229-3도","경상북도 구미시 송정동 1-81 도","7","64","7","매우좋음"
"2024-02-27","11:30","경북","구미시","백산로","경상북도 구미시 원평동 457-3도","경상북도 구미시 송정동 519도","7","64","7","매우좋음"
"2024-02-27","11:38","경북","구미시","박정희로","경상북도 구미시 오태동 산89-24도","경상북도 구미시 송정동 1-81 도","7","60","9","매우좋음"
"2024-02-27","11:47","경북","구미시","송원서로","경상북도 구미시 송정동 20-5 도","경상북도 구미시 원평동 1107도","7","57","4","매우좋음"
"2024-02-27","13:44","경북","구미시","첨단기업1로","경상북도 구미시 산동면 봉산리 615도","경상북도 구미시 산동면 봉산리 628 도","8","53","4","매우좋음"
"2024-02-27","13:46","경북","구미시","첨단기업로","경상북도 구미시 금전동 780 도","경상북도 구미시 산동면 봉산리 524도","8","53","3","매우좋음"
"2024-02-27","13:49","경북","구미시","첨단기업7로","경상북도 구미시 산동면 신당리 1369도","경상북도 구미시 산동면 신당리 1371도","7","53","3","매우좋음"
"2024-02-27","13:55","경북","구미시","첨단기업5로","경상북도 구미시 산동면 신당리 1341도","경상북도 구미시 산동면 봉산리 524도","7","53","9","매우좋음"
"2024-02-27","09:47","경남","진주시","공단로","경상남도 진주시 상평동 55-41도","경상남도 진주시 상평동 283-1도","6","65","28","매우좋음"
"2024-02-27","09:58","경남","진주시","진양호로","경상남도 진주시 옥봉동 809도","경상남도 진주시 판문동 1251-3 도","6","60","7","매우좋음"
"2024-02-27","10:22","경남","진주시","새평거로","경상남도 진주시 평거동 1126 도","경상남도 진주시 평거동 215-1 도","7","58","12","매우좋음"
"2024-02-27","10:27","경남","진주시","평거로","경상남도 진주시 평거동 215-1 도","경상남도 진주시 이현동 551 구","7","56","10","매우좋음"
"2024-02-27","10:40","경남","진주시","진주대로","경상남도 진주시 명석면 외율리 1105 도","경상남도 진주시 정촌면 예하리 1235-3구","8","52","5","매우좋음"
"2024-02-27","10:57","경남","진주시","동진로","경상남도 진주시 칠암동 409도","경상남도 진주시 문산읍 소문리 575 도","8","52","4","매우좋음"
"2024-02-27","11:31","경남","진주시","대신로","경상남도 진주시 미천면 효자리 산76-1 도","경상남도 진주시 호탄동 산134-14 도","9","48","5","매우좋음"
"2024-02-27","12:19","경남","고성군","송학로","경상남도 고성군 고성읍 교사리 374-2도","경상남도 고성군 고성읍 송학리 236-1도","8","49","43","매우좋음"
"2024-02-27","14:52","전남","순천시","순광로","전라남도 순천시 해룡면 복성리 603-4도","전라남도 순천시 조례동 1224-1도","11","40","4","매우좋음"
"2024-02-27","15:00","전남","순천시","충효로","전라남도 순천시 조례동 1233-1도","전라남도 순천시 연향동 1304-51도","12","38","8","매우좋음"
"2024-02-27","15:04","전남","순천시","팔마로","전라남도 순천시 장천동 87-1도","전라남도 순천시 연향동 850-2도","11","40","4","매우좋음"
"2024-02-27","15:07","전남","순천시","남승룡로","전라남도 순천시 연향동 1299-2 도","전라남도 순천시 덕월동 349 도","12","41","3","매우좋음"
"2024-02-28","09:07","충북","청주시 흥덕구","풍산로","충청북도 청주시 흥덕구 복대동 1916도","충청북도 청주시 흥덕구 가경동 1448도","5","61","30","매우좋음"
"2024-02-28","09:35","충북","청주시 청원구","중부로","충청북도 청주시 청원구 오창읍 여천리 553-9 천","충청북도 청주시 청원구 오창읍 각리 662도","5","63","16","매우좋음"
"2024-02-28","10:40","충북","보은군","남부로","충청북도 보은군 내북면 봉황리 285도","충청북도 보은군 삼승면 내망리 660-1도","5","60","206","매우나쁨"
"2024-02-28","11:55","세종","","한누리대로","세종특별자치시 세종특별자치시 대평동 265-9 도","세종특별자치시 세종특별자치시 대평동 643 도","8","53","10","매우좋음"
"2024-02-28","12:25","세종","","세종로","세종특별자치시 세종특별자치시 소정면 대곡리 352-2 도","세종특별자치시 세종특별자치시 금남면 두만리 42-11 임","9","52","17","매우좋음"
"2024-02-28","13:55","충남","공주시","번영1로","충청남도 공주시 월송동 528-19 도","충청남도 공주시 신관동 637도","11","49","159","나쁨"
"2024-02-28","14:08","충남","공주시","무령로","충청남도 공주시 금흥동 551 도","충청남도 공주시 웅진동 546-2전","10","51","73","좋음"
"2024-02-28","14:12","충남","공주시","무령로","충청남도 공주시 금흥동 551 도","충청남도 공주시 웅진동 546-2전","11","50","152","나쁨"
"2024-02-28","15:04","충남","공주시","웅진로","충청남도 공주시 신관동 495-102 도","충청남도 공주시 금학동 250-26도","11","48","75","좋음"
"2024-02-28","16:14","충남","예산군","아리랑로","충청남도 예산군 예산읍 향천리 324도","충청남도 예산군 예산읍 주교리 221-4도","10","60","74","좋음"
"2024-02-28","09:17","충남","천안시 서북구","번영로","충청남도 천안시서북구 불당동 1446 도","충청남도 천안시서북구 신당동 477-6전","4","50","27","매우좋음"
"2024-02-28","09:23","충남","천안시 서북구","백석로","충청남도 천안시서북구 백석동 690-29도","충청남도 천안시서북구 성정동 90-14 도","5","58","92","좋음"
"2024-02-28","09:34","충남","천안시 동남구","만남로","충청남도 천안시동남구 신부동 363-3도","충청남도 천안시동남구 신부동 153-2도","5","58","39","매우좋음"
"2024-02-28","09:38","충남","천안시 동남구","충절로","충청남도 천안시동남구 신부동 524도","충청남도 천안시동남구 동면 덕성리","5","60","25","매우좋음"
"2024-02-28","09:48","충남","천안시 동남구","충무로","충청남도 천안시동남구 구성동 490도","충청남도 천안시동남구 신방동 809-4답","5","61","30","매우좋음"
"2024-02-28","09:53","충남","천안시 서북구","충무로","충청남도 천안시동남구 다가동 494도","충청남도 천안시서북구 쌍용동 440-30 도","5","62","46","매우좋음"
"2024-02-28","09:58","충남","천안시 서북구","월봉로","충청남도 천안시서북구 쌍용동 446-7답","충청남도 천안시서북구 쌍용동 2034 도","6","62","42","매우좋음"
"2024-02-28","10:05","충남","천안시 서북구","서부대로","충청남도 천안시서북구 성정동 1101도","충청남도 천안시서북구 쌍용동 315-9임","6","61","28","매우좋음"
"2024-02-28","10:09","충남","천안시 동남구","서부대로","충청남도 천안시동남구 봉명동 102-9임","충청남도 천안시동남구 신방동 8-9 도","6","60","95","좋음"
"2024-02-28","11:16","충남","천안시 동남구","쌍용대로","충청남도 천안시동남구 봉명동 500도","충청남도 천안시동남구 봉명동 508도","7","58","31","매우좋음"
"2024-02-28","11:18","충남","천안시 서북구","쌍용대로","충청남도 천안시서북구 두정동 1802도","충청남도 천안시서북구 쌍용동 1257도","6","59","60","좋음"
"2024-02-28","11:21","충남","천안시 서북구","불당대로","충청남도 천안시서북구 쌍용동 516도","충청남도 천안시서북구 불당동 1447 도","7","58","45","매우좋음"
"2024-02-28","11:34","충남","아산시","연화로","충청남도 아산시 배방읍 장재리 2027 도","충청남도 아산시 배방읍 장재리 2108 도","7","57","207","매우나쁨"
"2024-02-28","11:37","충남","아산시","광장로","충청남도 아산시 배방읍 장재리 2012 도","충청남도 아산시 배방읍 장재리 1967 도","7","57","60","좋음"
"2024-02-28","11:44","충남","아산시","공원로","충청남도 아산시 배방읍 장재리 2004 도","충청남도 아산시 배방읍 장재리 482-6 답","7","58","335","매우나쁨"
"2024-02-28","11:48","충남","아산시","새아산로","충청남도 아산시 배방읍 장재리 500-16 전","충청남도 아산시 배방읍 장재리 2046 도","8","55","76","좋음"
"2024-02-28","11:53","충남","아산시","용연로","충청남도 아산시 배방읍 장재리 2046 도","충청남도 아산시 배방읍 세교리 422-33 도","8","56","97","좋음"
"2024-02-28","12:44","충남","아산시","문화로","충청남도 아산시 방축동 678도","충청남도 아산시 모종동 467-3 도","9","55","38","매우좋음"
"2024-02-28","12:54","충남","아산시","어의정로","충청남도 아산시 풍기동 206-19 도","충청남도 아산시 용화동 582도","9","55","37","매우좋음"
"2024-02-28","13:02","충남","아산시","중앙로","충청남도 아산시 온천동 146-10 도","충청남도 아산시 용화동 580도","9","54","95","좋음"
"2024-02-28","14:04","충남","천안시 서북구","동서대로","충청남도 천안시서북구 백석동 770 도","충청남도 천안시동남구 신부동 417 구","11","51","12","매우좋음"
"2024-02-28","15:25","충남","천안시 서북구","봉정로","충청남도 천안시서북구 두정동 1802도","충청남도 천안시서북구 성정동 211-4도","11","50","73","좋음"
"2024-02-28","15:35","충남","천안시 동남구","천안대로","충청남도 천안시서북구 두정동","충청남도 천안시동남구 목천읍 삼성리 42-2도","11","49","40","매우좋음"
"2024-02-28","09:22","광주","서구","죽봉대로","광주광역시 서구 화정동 148-2도","광주광역시 북구 임동 624 천","6","83","7","매우좋음"
"2024-02-28","09:29","광주","북구","하남대로","광주광역시 북구 운암동 1653철","광주광역시 북구 동림동 929-23 도","6","80","10","매우좋음"
"2024-02-28","09:46","광주","광산구","사암로","광주광역시 광산구 비아동 산66-38도","광주광역시 광산구 신촌동 1013-4도","7","79","3","매우좋음"
"2024-02-28","09:55","광주","광산구","용아로","광주광역시 광산구 소촌동 175-3답","광주광역시 광산구 안청동 740-1도","7","79","8","매우좋음"
"2024-02-28","10:13","광주","광산구","임방울대로","광주광역시 광산구 우산동 535-4 도","광주광역시 광산구 쌍암동 696도","7","77","5","매우좋음"
"2024-02-28","10:36","광주","광산구","첨단과기로","광주광역시 광산구 쌍암동 691도","광주광역시 광산구 비아동 산66-39도","8","73","4","매우좋음"
"2024-02-28","10:53","광주","북구","첨단연신로","광주광역시 북구 연제동 1048 도","광주광역시 북구 연제동 1025 도","9","71","4","매우좋음"
"2024-02-28","13:36","전북","전주시 덕진구","안전로","전라북도 전주시덕진구 장동 1106 도","전라북도 전주시덕진구 장동 1076 도","13","59","10","매우좋음"
"2024-02-28","13:45","전북","전주시 덕진구","중동로","전라북도 전주시덕진구 장동 1096 도","전라북도 전주시덕진구 장동","13","60","8","매우좋음"
"2024-02-28","13:51","전북","전주시 덕진구","기지로","전라북도 전주시덕진구 장동 1106 도","전라북도 전주시덕진구 만성동 1241 도","13","60","11","매우좋음"
"2024-02-28","13:58","전북","전주시 덕진구","만성로","전라북도 전주시덕진구 만성동 1239 도","전라북도 전주시덕진구 만성동 1386 도","13","57","18","매우좋음"
"2024-02-28","14:07","전북","전주시 덕진구","만성중앙로","전라북도 전주시덕진구 만성동 1328 도","전라북도 전주시덕진구 만성동 1298 도","13","57","19","매우좋음"
"2024-02-28","14:10","전북","전주시 덕진구","만성북로","전라북도 전주시덕진구 만성동 1379 도","전라북도 전주시덕진구 만성동 1417 도","13","60","13","매우좋음"
"2024-02-28","14:15","전북","전주시 덕진구","만성동로","전라북도 전주시덕진구 만성동 1410 도","전라북도 전주시덕진구 만성동 1319 도","13","57","19","매우좋음"
"2024-02-28","14:20","전북","전주시 덕진구","만성서로","전라북도 전주시덕진구 만성동 1207 도","전라북도 전주시덕진구 여의동 852 도","14","55","8","매우좋음"
"2024-02-28","09:49","대전","동구","동서대로","대전광역시 동구 가양동 665도","대전광역시 동구 삼성동 458도","6","63","31","매우좋음"
"2024-02-28","09:56","대전","대덕구","계족로","대전광역시 대덕구 중리동 469도","대전광역시 대덕구 읍내동 523구","6","64","8","매우좋음"
"2024-02-28","09:59","대전","대덕구","신탄진로","대전광역시 대덕구 읍내동 519-6 도","대전광역시 대덕구 신탄진동 756천","6","64","7","매우좋음"
"2024-02-28","10:07","대전","대덕구","대전로","대전광역시 대덕구 읍내동 519-6 도","대전광역시 대덕구 오정동 766철","6","65","7","매우좋음"
"2024-02-28","10:14","대전","대덕구","아리랑로","대전광역시 대덕구 대화동 568-1천","대전광역시 대덕구 법동 372도","6","64","27","매우좋음"
"2024-02-28","10:30","대전","중구","중앙로","대전광역시 중구 은행동 331천","대전광역시 중구 용두동 155도","7","62","15","매우좋음"
"2024-02-28","10:42","대전","서구","도산로","대전광역시 서구 용문동 204 천","대전광역시 서구 도마동 440-2천","7","60","10","매우좋음"
"2024-02-28","11:15","대전","유성구","대학로","대전광역시 유성구 가정동 50도","대전광역시 유성구 봉명동 1058도","8","58","3","매우좋음"
"2024-02-28","11:20","대전","유성구","도안대로","대전광역시 유성구 봉명동 1058도","대전광역시 유성구 대정동 737-1도","8","58","5","매우좋음"
"2024-02-28","12:31","충북","영동군","영동황간로","충청북도 영동군 황간면 광평리 354-2도","충청북도 영동군 영동읍 부용리 18-3도","9","57","77","좋음"
"2024-02-28","13:05","충남","금산군","인삼로","충청남도 금산군 제원면 명암리 483-1구","충청남도 금산군 금산읍 아인리 28-5 도","9","56","20","매우좋음"
"2024-02-28","13:16","충남","금산군","금산로","충청남도 금산군 추부면 요광리 695-1 임","충청남도 금산군 남일면 신정리 804-6도","10","55","19","매우좋음"
"2024-02-28","16:19","충남","서천군","서문로","충청남도 서천군 문산면 은곡리 산3-3 임","충청남도 서천군 서천읍 군사리 173-4 도","12","56","22","매우좋음"
"2024-02-28","16:22","충남","서천군","충절로","충청남도 서천군 한산면 원산리 333 구","충청남도 서천군 서천읍 군사리 817-7 도","12","55","17","매우좋음"
"2024-02-28","16:29","충남","서천군","사곡로","충청남도 서천군 서천읍 화금리 670-8 도","충청남도 서천군 서천읍 사곡리 339-3 도","12","56","13","매우좋음"
"2024-02-28","10:12","전남","순천시","강남로","전라남도 순천시 풍덕동 1297도","전라남도 순천시 중앙동 52-1도","9","53","9","매우좋음"
"2024-02-28","10:20","전남","순천시","장명로","전라남도 순천시 장천동 87-1도","전라남도 순천시 장천동 87-1도","8","54","5","매우좋음"
"2024-02-28","10:23","전남","순천시","중앙로","전라남도 순천시 장천동 87-1도","전라남도 순천시 가곡동 940 도","9","52","4","매우좋음"
"2024-02-28","13:41","충남","부여군","성왕로","충청남도 부여군 부여읍 가탑리 5-18 답","충청남도 부여군 부여읍 군수리 53-1 답","11","51","8","매우좋음"
"2024-02-28","13:44","충남","부여군","사비로","충청남도 부여군 부여읍 구아리 439 도","충청남도 부여군 부여읍 동남리 177-3 도","11","52","24","매우좋음"
"2024-02-28","13:49","충남","부여군","석탑로","충청남도 부여군 부여읍 동남리 765-1도","충청남도 부여군 부여읍 구아리 439 도","11","52","60","좋음"
"2024-02-28","14:21","충남","부여군","계백로","충청남도 부여군 규암면 반산리 357 도","충청남도 부여군 부여읍 쌍북리 568-7도","11","52","23","매우좋음"
"2024-02-28","14:25","충남","부여군","금성로","충청남도 부여군 부여읍 동남리 340-1도","충청남도 부여군 부여읍 중정리 39-9제","11","52","40","매우좋음"
"2024-02-28","11:20","서울","성북구","한천로","서울특별시 성북구 장위동 311-42 천","서울특별시 성북구 석관동 43-1도","8","53","178","나쁨"
"2024-02-28","11:46","서울","성북구","돌곶이로","서울특별시 성북구 장위동 310-22 도","서울특별시 성북구 석관동 332-5도","8","52","26","매우좋음"
"2024-02-28","13:04","서울","성북구","화랑로","서울특별시 성북구 석관동 375천","서울특별시 성북구 장위동 2-2도","10","50","25","매우좋음"
"2024-02-28","13:11","서울","성북구","정릉로","서울특별시 성북구 하월곡동 104-134 천","서울특별시 성북구 정릉동 산87-1 임","9","52","13","매우좋음"
"2024-02-28","13:35","서울","성북구","보문로","서울특별시 성북구 동소문동5가 50-25도","서울특별시 성북구 보문동7가 119-1도","10","49","15","매우좋음"
"2024-02-28","13:49","서울","성북구","안암로","서울특별시 성북구 종암동 29-18도","서울특별시 동대문구 신설동 397-2 도","10","49","10","매우좋음"
"2024-02-28","14:03","서울","동대문구","서울시립대로","서울특별시 동대문구 전농동 150-84 도","서울특별시 동대문구 답십리동 524-1도","10","50","16","매우좋음"
"2024-02-28","14:28","서울","동대문구","답십리로","서울특별시 동대문구 장안동 7-16 천","서울특별시 동대문구 전농동 625-1 도","10","50","22","매우좋음"
"2024-02-28","14:49","서울","동대문구","천호대로","서울특별시 동대문구 장안동 204-17 천","서울특별시 동대문구 신설동 85-1도","11","49","19","매우좋음"
"2024-02-29","09:23","충남","아산시","연화로","충청남도 아산시 배방읍 장재리 2027 도","충청남도 아산시 배방읍 장재리 2108 도","6","100","52","좋음"
"2024-02-29","09:29","충남","아산시","용연로","충청남도 아산시 배방읍 세교리 422-33 도","충청남도 아산시 배방읍 장재리 2046 도","6","100","76","좋음"
"2024-02-29","09:41","충남","아산시","새아산로","충청남도 아산시 배방읍 장재리 2046 도","충청남도 아산시 배방읍 장재리 500-16 전","5","100","36","매우좋음"
"2024-02-29","09:52","충남","아산시","온천대로","충청남도 아산시 배방읍 휴대리 171-4답","충청남도 아산시 도고면 효자리 210도","6","100","78","좋음"
"2024-02-29","10:13","충남","아산시","문화로","충청남도 아산시 모종동 467-3 도","충청남도 아산시 방축동 678도","6","100","71","좋음"
"2024-02-29","09:28","충남","천안시 서북구","백석로","충청남도 천안시서북구 성정동 90-14 도","충청남도 천안시서북구 백석동 690-29도","5","82","29","매우좋음"
"2024-02-29","09:48","충남","천안시 서북구","봉정로","충청남도 천안시서북구 두정동 1802도","충청남도 천안시서북구 성정동 211-4도","5","82","98","좋음"
"2024-02-29","09:49","충남","천안시 서북구","동서대로","충청남도 천안시동남구 신부동 417 구","충청남도 천안시서북구 백석동 770 도","5","81","30","매우좋음"
"2024-02-29","10:00","충남","천안시 서북구","서부대로","충청남도 천안시서북구 두정동 1838 도","충청남도 천안시서북구 쌍용동 393-8도","5","80","37","매우좋음"
"2024-02-29","10:06","충남","천안시 서북구","월봉4로","충청남도 천안시서북구 쌍용동 1899도","충청남도 천안시서북구 쌍용동 527-9 천","6","79","18","매우좋음"
"2024-02-29","10:18","충남","천안시 동남구","충무로","충청남도 천안시동남구 구성동 490도","충청남도 천안시동남구 신방동 809-4답","6","78","33","매우좋음"
"2024-02-29","10:19","충남","천안시 서북구","충무로","충청남도 천안시동남구 다가동 494도","충청남도 천안시서북구 쌍용동 440-30 도","6","78","36","매우좋음"
"2024-02-29","10:30","충남","천안시 서북구","월봉로","충청남도 천안시서북구 쌍용동 2034 도","충청남도 천안시서북구 쌍용동 446-7답","6","78","17","매우좋음"
"2024-02-29","10:45","충남","천안시 서북구","불당대로","충청남도 천안시서북구 쌍용동 516도","충청남도 천안시서북구 불당동 1447 도","6","76","19","매우좋음"
